id,query_string,repository_id,repository_url,project_url,version,title,description,language,doi,upload_date,download_date,download_repository_folder,download_project_folder,download_version_folder,download_method
77,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-idasa-os-1998-v1.1,,IDASA Opinion Survey 1998,,en,,2013-10-24T16:21:07+,2026-04-04T20:18:08.653222,datafirst,zaf-idasa-os-1998-v1.1,,API-CALL
78,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/afr-ab-afr39-2021-2023-v1,,Afrobarometer Survey 2021-2023,,en,,2024-10-01T13:40:58+,2026-04-04T20:18:12.035053,datafirst,afr-ab-afr39-2021-2023-v1,,API-CALL
79,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zim-pdlmaz-zmfs-2015-2016-v1,,Zimbabwe Manufacturing Firm Survey 2015-2016,,en,,2018-08-08T16:00:40+,2026-04-04T20:18:15.561598,datafirst,zim-pdlmaz-zmfs-2015-2016-v1,,API-CALL
80,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-saldru-kmp-2000-v07,,Khayelitsha Mitchell's Plain Survey 2000,,en,,2008-11-07T09:39:18+,2026-04-04T20:18:19.105495,datafirst,zaf-saldru-kmp-2000-v07,,API-CALL
81,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/mwi-lshtm-ipor-rammpsm-2022-2023-v1,,"Rapid Mortality Mobile Phone Survey, Malawi 2022-2023",,en,,2024-11-12T09:33:31+,2026-04-04T20:18:22.481866,datafirst,mwi-lshtm-ipor-rammpsm-2022-2023-v1,,API-CALL
82,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-statssa-sayp-1999-v1.1,,Survey of Activities of Young People 1999,,en,,2013-03-01T11:40:44+,2026-04-04T20:18:25.961091,datafirst,zaf-statssa-sayp-1999-v1.1,,API-CALL
83,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-gcro-qols-2023-2024-v1,,"Quality of Life Survey 2023-2024, Round 7",,en,,2024-10-23T20:28:28+,2026-04-04T20:18:29.446826,datafirst,zaf-gcro-qols-2023-2024-v1,,API-CALL
84,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-df-pases-1995-2024--v1,,Post-Apartheid Socio-Economic Series 1995-2024,,en,,2025-11-21T15:48:25+,2026-04-04T20:18:32.936326,datafirst,zaf-df-pases-1995-2024--v1,,API-CALL
85,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-sds-kids-1993-1998-v2,,"Kwazulu-Natal Income Dynamics Study 1993-1998, Waves 1-2",,en,,2011-10-18T16:05:53+,2026-04-04T20:18:36.409783,datafirst,zaf-sds-kids-1993-1998-v2,,API-CALL
86,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-gcro-qolsrd-2023-2024-v1,,"Quality of Life Survey 2023-2024, Round 7 Restricted-Access Data",,en,,2024-10-24T09:06:35+,2026-04-04T20:18:39.794018,datafirst,zaf-gcro-qolsrd-2023-2024-v1,,API-CALL
87,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-statssa-vcs-1998-v1,,Victims of Crime Survey 1998,,en,,2012-05-21T09:14:49+,2026-04-04T20:18:43.275291,datafirst,zaf-statssa-vcs-1998-v1,,API-CALL
88,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-resep-lfl-2017-v1,,Leadership for Literacy 2017,,en,,2019-02-15T12:29:54+,2026-04-04T20:18:46.750340,datafirst,zaf-resep-lfl-2017-v1,,API-CALL
89,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/eth-ilo-pss-2001-v1,,"People's Security Survey 2001, Ethiopia",,en,,2013-02-14T09:36:57+,2026-04-04T20:18:50.313030,datafirst,eth-ilo-pss-2001-v1,,API-CALL
90,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-hsrc-agr-1984-v1.1,,Aspects of Group Relations 1984,,en,,2020-04-30T19:35:14+,2026-04-04T20:18:53.716812,datafirst,zaf-hsrc-agr-1984-v1.1,,API-CALL
91,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/eth-csae-erhs-1989-2009-v1,,Ethiopian Rural Household Survey 1989-2009,,en,,2012-10-15T08:50:27+,2026-04-04T20:18:57.184697,datafirst,eth-csae-erhs-1989-2009-v1,,API-CALL
92,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-dbe-dd-tb5i-ecda-2021-v4,,Thrive by Five Index and ECD Baseline Audit 2021,,en,,2023-10-13T15:49:41+,2026-04-04T20:19:00.773640,datafirst,zaf-dbe-dd-tb5i-ecda-2021-v4,,API-CALL
93,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zmb-fsdz-zfdp-2015-v1,,Zambian Financial Diaries Project 2015,,en,,2017-03-05T12:50:28+,2026-04-04T20:19:04.331863,datafirst,zmb-fsdz-zfdp-2015-v1,,API-CALL
94,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/ken-knbs-kihbs-2015-2016-v01,,Kenya Integrated Household Budget Survey 2015-2016,,en,,2021-02-23T15:20:00+,2026-04-04T20:19:07.740617,datafirst,ken-knbs-kihbs-2015-2016-v01,,API-CALL
95,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/bra-zaf-idpm-awdp-2002-2008-v1,,"Ageing, Well-being and Development Project 2002-2008",,en,,2013-10-04T08:01:46+,2026-04-04T20:19:11.373782,datafirst,bra-zaf-idpm-awdp-2002-2008-v1,,API-CALL
96,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/ken-whsk-2003-who-v01,,"World Health Survey 2003, Kenya",,en,,2016-11-11T11:08:22+,2026-04-04T20:19:15.419352,datafirst,ken-whsk-2003-who-v01,,API-CALL
97,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-gcro-qols-2009-v1,,"Quality of Life Survey 2009, Round 1",,en,,2013-07-01T10:53:07+,2026-04-04T20:19:19.003469,datafirst,zaf-gcro-qols-2009-v1,,API-CALL
98,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-su-wcg-mswc-2001-v1,,Migration Study in the Western Cape 2001,,en,,2013-02-11T12:29:07+,2026-04-04T20:19:22.492778,datafirst,zaf-su-wcg-mswc-2001-v1,,API-CALL
99,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-ijr-sarb-2003-2015-v1.2,,"South African Reconciliation Barometer 2003-2015, Rounds 1-14 merged",,en,,2025-02-04T20:51:03+,2026-04-04T20:19:25.961869,datafirst,zaf-ijr-sarb-2003-2015-v1.2,,API-CALL
100,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-vpuu-vpuu-2012-v1.1,,Violence Prevention through Urban Upgrading 2012,,en,,2014-04-14T13:58:15+,2026-04-04T20:19:29.457772,datafirst,zaf-vpuu-vpuu-2012-v1.1,,API-CALL
101,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-statssa-lfs-2000-feb-v1.1,,"Labour Force Survey 2000, February",,en,,2012-02-01T16:33:06+,2026-04-04T20:19:32.904850,datafirst,zaf-statssa-lfs-2000-feb-v1.1,,API-CALL
102,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-ijr-sarb-2017-v1,,"South African Reconciliation Barometer 2017, Round 15",,en,,2025-02-06T10:40:04+,2026-04-04T20:19:36.384186,datafirst,zaf-ijr-sarb-2017-v1,,API-CALL
103,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-saldru-pslsd-1993-v2,,Project for Statistics on Living Standards and Development 1993,,en,,2008-11-07T09:39:46+,2026-04-04T20:19:40.477205,datafirst,zaf-saldru-pslsd-1993-v2,,API-CALL
104,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-jet-nses-2007-2009-v1,,National Schools Effectiveness Study 2007-2009,,en,,2018-03-28T12:44:37+,2026-04-04T20:19:44.195053,datafirst,zaf-jet-nses-2007-2009-v1,,API-CALL
105,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/gha-ilo-pss-2002-v1,,"People's Security Survey 2002, Ghana",,en,,2013-02-14T09:37:17+,2026-04-04T20:19:47.568172,datafirst,gha-ilo-pss-2002-v1,,API-CALL
106,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-tcdi-saes-2022-v1,,South African E-Cigarette Survey 2022,,en,,2023-05-21T17:06:40+,2026-04-04T20:19:50.845385,datafirst,zaf-tcdi-saes-2022-v1,,API-CALL
107,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-statssa-tus-2010-v1.2,,Time Use Survey 2010,,en,,2014-07-03T16:21:17+,2026-04-04T20:19:54.302922,datafirst,zaf-statssa-tus-2010-v1.2,,API-CALL
108,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-slf-tms-2010-2013-v1,,Township Micro-enterprise Survey 2010-2013,,en,,2016-12-15T15:35:25+,2026-04-04T20:19:57.821488,datafirst,zaf-slf-tms-2010-2013-v1,,API-CALL
109,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-idasa-ines-1994-v1,,IDASA National Election Survey 1994,,en,,2012-10-24T14:01:49+,2026-04-04T20:20:01.229190,datafirst,zaf-idasa-ines-1994-v1,,API-CALL
110,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-ijr-sarb-2019-v1,,"South African Reconciliation Barometer 2019, Round 16",,en,,2025-02-06T12:05:30+,2026-04-04T20:20:04.570914,datafirst,zaf-ijr-sarb-2019-v1,,API-CALL
111,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-statssa-lfs-2002-sep-v2.1,,"Labour Force Survey 2002, September",,en,,2012-01-09T14:11:10+,2026-04-04T20:20:07.862489,datafirst,zaf-statssa-lfs-2002-sep-v2.1,,API-CALL
112,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-statssa-ghs-2023-v1,,General Household Survey 2023,,en,,2024-05-24T17:54:00+,2026-04-04T20:20:11.336884,datafirst,zaf-statssa-ghs-2023-v1,,API-CALL
113,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-statssa-ghs-2022-v1,,General Household Survey 2022,,en,,2023-08-25T11:30:58+,2026-04-04T20:20:14.604740,datafirst,zaf-statssa-ghs-2022-v1,,API-CALL
114,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-saldru-hbms-2005-v1,,Hout Bay Migration Survey 2005,,en,,2012-02-07T13:05:15+,2026-04-04T20:20:18.188501,datafirst,zaf-saldru-hbms-2005-v1,,API-CALL
115,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-statssa-nhts-2003-v1.1,,National Household Travel Survey 2003,,en,,2016-05-10T07:53:53+,2026-04-04T20:20:21.486618,datafirst,zaf-statssa-nhts-2003-v1.1,,API-CALL
116,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-ijr-sarb-2023-v1,,"South African Reconciliation Barometer 2023, Round 18",,en,,2025-02-06T13:30:29+,2026-04-04T20:20:24.959038,datafirst,zaf-ijr-sarb-2023-v1,,API-CALL
117,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-hsrc-os-1995-1-v1,,"Omnibus Survey 1995, Round 1",,en,,2013-02-18T13:47:57+,2026-04-04T20:20:28.433041,datafirst,zaf-hsrc-os-1995-1-v1,,API-CALL
118,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-statssa-ohs-1994-v1.4,,October Household Survey 1994,,en,,2013-07-08T10:35:26+,2026-04-04T20:20:31.907406,datafirst,zaf-statssa-ohs-1994-v1.4,,API-CALL
119,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-statssa-ghs-2019-v1,,General Household Survey 2019,,en,,2021-02-17T21:58:04+,2026-04-04T20:20:35.391094,datafirst,zaf-statssa-ghs-2019-v1,,API-CALL
120,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-statssa-ghs-2011-v1.2,,General Household Survey 2011,,en,,2012-07-24T09:21:54+,2026-04-04T20:20:38.710645,datafirst,zaf-statssa-ghs-2011-v1.2,,API-CALL
121,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-dd-elom-tb5i-2016-2023-v1,,"ELOM and Thrive by Five Index 2016-2023, Merged Data",,en,,2024-05-31T14:23:32+,2026-04-04T20:20:42.144146,datafirst,zaf-dd-elom-tb5i-2016-2023-v1,,API-CALL
122,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-ucla-hsrc-ssoa-1991-1994-v1,,Survey of Socioeconomic Opportunity and Achievement 1991-1994,,en,,2017-12-07T12:37:20+,2026-04-04T20:20:45.525512,datafirst,zaf-ucla-hsrc-ssoa-1991-1994-v1,,API-CALL
123,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-statssa-ghs-2010-v2.2,,General Household Survey 2010,,en,,2012-06-11T12:26:12+,2026-04-04T20:20:49.015637,datafirst,zaf-statssa-ghs-2010-v2.2,,API-CALL
124,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-statssa-ghs-2013-v1.2,,General Household Survey 2013,,en,,2014-07-01T13:55:59+,2026-04-04T20:20:52.399637,datafirst,zaf-statssa-ghs-2013-v1.2,,API-CALL
125,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-statssa-ghs-2012-v2.1,,General Household Survey 2012,,en,,2013-10-21T14:22:45+,2026-04-04T20:20:55.949056,datafirst,zaf-statssa-ghs-2012-v2.1,,API-CALL
126,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/ken-knbs-kclbs-2010-v1,,Kenya Child Labour Baseline Survey 2010,,en,,2017-11-16T15:29:03+,2026-04-04T20:20:59.399558,datafirst,ken-knbs-kclbs-2010-v1,,API-CALL
127,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-cmc-su-mscma-1998-v1.1,,Migration and Settlement in the Cape Metropolitan Area 1998,,en,,2013-02-11T12:11:53+,2026-04-04T20:21:02.715895,datafirst,zaf-cmc-su-mscma-1998-v1.1,,API-CALL
128,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-iss-nvcs-2003-v1,,National Victims of Crime Survey 2003,,en,,2012-05-21T09:30:29+,2026-04-04T20:21:06.497285,datafirst,zaf-iss-nvcs-2003-v1,,API-CALL
129,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-statssa-ghs-2018-v1,,General Household Survey 2018,,en,,2020-04-23T18:52:19+,2026-04-04T20:21:10.004749,datafirst,zaf-statssa-ghs-2018-v1,,API-CALL
130,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-statssa-ghs-2016-v1.1,,General Household Survey 2016,,en,,2017-07-27T13:11:49+,2026-04-04T20:21:13.386783,datafirst,zaf-statssa-ghs-2016-v1.1,,API-CALL
131,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-statssa-ghs-2015-v1.2,,General Household Survey 2015,,en,,2018-08-30T10:56:40+,2026-04-04T20:21:16.983615,datafirst,zaf-statssa-ghs-2015-v1.2,,API-CALL
132,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-statssa-ghs-2014-v1.1,,General Household Survey 2014,,en,,2015-07-01T09:23:13+,2026-04-04T20:21:20.461018,datafirst,zaf-statssa-ghs-2014-v1.1,,API-CALL
133,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zmb-msu-zgp-1993-1996-v1,,Zambia Governance Project 1993-1996,,en,,2015-03-23T15:37:26+,2026-04-04T20:21:23.824334,datafirst,zmb-msu-zgp-1993-1996-v1,,API-CALL
134,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/gha-isser-gseps-2013-2014-v1,,"Ghana Socioeconomic Panel Survey 2013-2014, Wave 2",,en,,2021-11-15T12:12:35+,2026-04-04T20:21:27.317454,datafirst,gha-isser-gseps-2013-2014-v1,,API-CALL
135,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-statssa-ghs-2017-v1,,General Household Survey 2017,,en,,2018-10-24T10:41:44+,2026-04-04T20:21:30.798451,datafirst,zaf-statssa-ghs-2017-v1,,API-CALL
136,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-statssa-ghs-2009-v1.4,,General Household Survey 2009,,en,,2011-10-13T13:38:47+,2026-04-04T20:21:34.172963,datafirst,zaf-statssa-ghs-2009-v1.4,,API-CALL
137,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-ukzn-cu-az-2008-2012-v1,,"Asenze Study 2008-2012, Waves 1 and 2",,en,,2025-05-02T14:06:57+,2026-04-04T20:21:37.625971,datafirst,zaf-ukzn-cu-az-2008-2012-v1,,API-CALL
138,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-ijpr-sjsa-1998-v1,,Survey of Jewish South Africans 1998,,en,,2021-03-26T14:04:27+,2026-04-04T20:21:41.140602,datafirst,zaf-ijpr-sjsa-1998-v1,,API-CALL
139,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-idasa-ipcs-1997-v1,,IDASA Political Culture Study 1997,,en,,2012-10-24T15:04:12+,2026-04-04T20:21:44.619621,datafirst,zaf-idasa-ipcs-1997-v1,,API-CALL
140,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-ufs-fshis-2001-2004-v1,,Free State HIV/AIDS Household Impact Study 2001-2004,,en,,2012-10-15T13:57:35+,2026-04-04T20:21:47.999639,datafirst,zaf-ufs-fshis-2001-2004-v1,,API-CALL
141,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-ie-elom-2018-v1,,"Early Learning Outcomes Measure 2018, Early Learning Programme Outcomes Study",,en,,2021-04-09T12:45:29+,2026-04-04T20:21:51.447920,datafirst,zaf-ie-elom-2018-v1,,API-CALL
142,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-statssa-vcs-2013-2014-v1.1,,Victims of Crime Survey 2013-2014,,en,,2015-03-23T14:47:01+,2026-04-04T20:21:54.952268,datafirst,zaf-statssa-vcs-2013-2014-v1.1,,API-CALL
143,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-statssa-ies-2000-v2,,Income and Expenditure Survey 2000,,en,,2012-10-31T13:25:11+,2026-04-04T20:21:58.339841,datafirst,zaf-statssa-ies-2000-v2,,API-CALL
144,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-css-ies-1990-v1.1,,Income and Expenditure Survey 1990,,en,,2012-10-25T09:32:41+,2026-04-04T20:22:01.664926,datafirst,zaf-css-ies-1990-v1.1,,API-CALL
145,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-saldru-pslsd-1993-v1.1,,Project for Statistics on Living Standards and Development 1993,,en,,2020-07-20T09:44:18+,2026-04-04T20:22:05.194618,datafirst,zaf-saldru-pslsd-1993-v1.1,,API-CALL
146,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/ken-acc-hcp-nrb-2016-2019-v1,,Hungry Cities Partnership Survey,,en,,2020-12-18T08:24:38+,2026-04-04T20:22:08.679999,datafirst,ken-acc-hcp-nrb-2016-2019-v1,,API-CALL
147,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-dbe-egrs-1-2015-2021-v1,,Early Grade Reading Study I 2015-2021,,en,,2025-02-24T14:26:58+,2026-04-04T20:22:12.155698,datafirst,zaf-dbe-egrs-1-2015-2021-v1,,API-CALL
148,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-dbe-egrssd-1-2015-2021-v1,,Early Grade Reading Study I 2015-2021 Secure Data,,en,,2025-02-25T09:53:11+,2026-04-04T20:22:15.632024,datafirst,zaf-dbe-egrssd-1-2015-2021-v1,,API-CALL
149,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/nam-acc-hcp-whk-2016-2019-v1,,Hungry Cities Partnership Survey,,en,,2021-01-14T07:43:48+,2026-04-04T20:22:19.123942,datafirst,nam-acc-hcp-whk-2016-2019-v1,,API-CALL
150,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/int-iea-timss-1999-v1.1,,Trends in International Mathematics and Science Study 1999,,en,,2012-05-08T10:41:20+,2026-04-04T20:22:22.515380,datafirst,int-iea-timss-1999-v1.1,,API-CALL
151,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-ria-rias-2017-2018-v1.1,,RIA ICT Access Survey 2017-2018,,en,,2019-06-26T14:12:19+,2026-04-04T20:22:25.986138,datafirst,zaf-ria-rias-2017-2018-v1.1,,API-CALL
152,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/int-iea-timss-1995-v1.1,,Trends in International Mathematics and Science Study 1995,,en,,2012-05-08T09:49:54+,2026-04-04T20:22:29.465674,datafirst,int-iea-timss-1995-v1.1,,API-CALL
153,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-hsrc-sasas-2003-v1,,South African Social Attitudes Survey 2003,,en,,2013-04-23T09:48:08+,2026-04-04T20:22:32.923280,datafirst,zaf-hsrc-sasas-2003-v1,,API-CALL
154,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zmb-fsdz-zf-2015-v1.1,,Zambia Finscope 2015,,en,,2017-07-12T08:33:02+,2026-04-04T20:22:36.337293,datafirst,zmb-fsdz-zf-2015-v1.1,,API-CALL
155,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-ria-rias-2005-2008-v1,,RIA ICT Access Survey 2005-2008,,en,,2015-07-28T15:45:54+,2026-04-04T20:22:39.705140,datafirst,zaf-ria-rias-2005-2008-v1,,API-CALL
156,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/moz-acc-hcp-mpt-2014-2017-v1,,Hungry Cities Partnership Survey,,en,,2020-12-17T18:36:24+,2026-04-04T20:22:43.293577,datafirst,moz-acc-hcp-mpt-2014-2017-v1,,API-CALL
157,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-acc-hcp-cpt-2013-2017-v1,,Hungry Cities Partnership Survey,,en,,2020-12-18T17:09:53+,2026-04-04T20:22:46.618917,datafirst,zaf-acc-hcp-cpt-2013-2017-v1,,API-CALL
158,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-gcro-qols-2017-2018-v2,,"Quality of Life Survey 2017-2018, Round 5",,en,,2019-07-11T14:58:13+,2026-04-04T20:22:50.065339,datafirst,zaf-gcro-qols-2017-2018-v2,,API-CALL
159,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-ana-wits-hiva40-2010-2019-v1,,HIV After 40 2010-2019,,en,,2022-09-09T13:05:27+,2026-04-04T20:22:53.637708,datafirst,zaf-ana-wits-hiva40-2010-2019-v1,,API-CALL
160,"interview,qualitative,qdpx",1,https://datafirst.uct.ac.za,https://www.datafirst.uct.ac.za/dataportal/index.php/zaf-dsd-dsds-2006-2008-v1.1,,Department of Social Development Survey 2006-2008,,en,,2012-06-06T08:17:24+,2026-04-04T20:22:57.215916,datafirst,zaf-dsd-dsds-2006-2008-v1.1,,API-CALL
